# G2162800.mdx  size=985,208 B  records=16696
0x00000973	pll_1
0x0000c5cf	No Sub Type Information
0x0000c5e8	ftb_00
0x0000c608	N/A
0x0000c60d	dtc_E101_fi_0
0x0000c665	If emergency calling enabled, LED will light after self-diagnosis at ignition on.
0x0000c6b8	Vehicle features (stolen vehicle, location services) may not be fully operational.
0x0000ccfd	Continuous until valid configuration is loaded
0x0000cd47	Invalid / Incompatible Configuration
0x0000cd6d	ftb_56
0x0000cd91	dtc_E101_fi_1
0x0000cde9	None
0x0000cdef	TCU could continue operating but operation during backup battery scenario will fail
0x0000cfc0	Continuous until valid configuration is loaded
0x0000d00a	Invalid / Incompatible Software Component
0x0000d035	ftb_57
0x0000d059	dtc_E101_fi_2
0x0000d06d	Control Module Configuration Incompatible
0x0000d098	dtc_E101
0x0000d114	op_cycle_1
0x0000d124	LED will light after self-diagnosis at ignition on.
0x0000d159	Vehicle features may not be fully operational.
0x0000d210	Continuous until valid configuration is loaded
0x0000d25a	No Sub Type Information
0x0000d273	ftb_00
0x0000d293	N/A
0x0000d298	dtc_E200_fi_0
0x0000d2ac	Control Module Configuration Memory Corrupt
0x0000d2d9	dtc_E200
0x0000d355	op_cycle_2
0x0000d365	LED will light after self-diagnosis at ignition on.
0x0000d39a	Vehicle features may not be fully operational due to no cellular connectivity.
0x0000d3ea	Pass Criteria: Modem processor on TCU is operational. Failure Criteria: Modem processor on TCU is not operational.
0x0000d45f	Continuously monitored while modem on.
0x0000d4a1	System Internal Failure
0x0000d4ba	ftb_04
0x0000d4da	N/A
0x0000d4df	dtc_F000_fi_0
0x0000d537	No action
0x0000d542	Many vehicle features will not be operational.
0x0000d572	Pass Criteria: Ethernet connectivity is operational on TCU. Failure Criteria: Ethernet connectivity is not operational on TCU.
0x0000d5f3	10 sec
0x0000d615	Component Failure
0x0000d628	ftb_09
0x0000d64c	dtc_F000_fi_1
0x0000d69e	op_cycle_1
0x0000d6b2	TCU cannot communicate with Ford SDN.
0x0000d6d9	Pass Criteria: Key(s) can be successfully retrieved. Failure Criteria: Key(s) cannot be retrieved.
0x0000d73e	Continuous until valid key can be loaded
0x0000d782	Special Memory Failure
0x0000d79a	ftb_43
0x0000d7be	dtc_F000_fi_2
0x0000d818	None
0x0000d81e	Any operation that relies on TCU will not be possible (e.g. emergency calling, communication with network).
0x0000da1e	240 seconds from AP bootup if power has already been applied to TCU, otherwise 760 seconds if TCU is being powered on.
0x0000dab0	Internal Electronic Failure
0x0000dacd	ftb_49
0x0000daf1	dtc_F000_fi_3
0x0000dbe1	When any of these events occur: - Ignition OFFON; - Token is loaded; - Token is removed; - Every 24 hours; - Power OFF->ON.
0x0000dc78	Invalid / Incompatible Software Component
0x0000dca3	ftb_57
0x0000dcc7	dtc_F000_fi_4
0x0000dd23	Many vehicle features will not be operational.
0x0000dddf	10 secs
0x0000de02	Component Internal Failure
0x0000de1e	ftb_96
0x0000de42	dtc_F000_fi_5
0x0000de56	Control Module
0x0000de66	dtc_F000
0x0000dee2	op_cycle_2
0x0000def2	Normal operating conditions shall begin to shut down
0x0000df28	TCU operation not fully functional.
0x0000e063	5 sec
0x0000e084	Circuit Voltage Below Threshold
0x0000e0a5	ftb_16
0x0000e0c5	N/A
0x0000e0ca	dtc_F003_fi_0
0x0000e122	Normal operating conditions shall begin to shut down.
0x0000e280	Circuit Voltage Above Threshold
0x0000e2a1	ftb_17
0x0000e2c5	dtc_F003_fi_1
0x0000e2d9	Battery Voltage
0x0000e2ea	dtc_F003
0x0000e4d9	session_01
0x0000e4e5	defaultSession
0x0000e6c0	session_02
0x0000e6cc	programmingSession
0x0000e805	session_03
0x0000e811	extendedDiagnosticSession
0x0000e88b	mem_00
0x0000e893	Strategy
0x0000e8ef	mem_01
0x0000e8f7	Secondary Bootloader
0x0000e96b	mem_02
0x0000e973	Strategy Expansion
0x0000ebb5	session_01
0x0000ebc1	defaultSession
0x0000eccc	session_03
0x0000ecd8	extendedDiagnosticSession
0x0000ecf8	service_22_p4_max_00
0x0000eebc	session_02
0x0000eec8	programmingSession
0x0000eee1	service_22_p4_max_01
0x0000ef44	nrc_13
0x0000ef4c	incorrectMessageLengthOrInvalidFormat
0x0000ef8a	nrc_31
0x0000ef92	requestOutOfRange
0x0000efbe	service_22
0x0000efca	ReadDataByIdentifier
0x0000f08f	did_41ae_subfield_1_data_def
0x0000f0ba	did_41AE_subfield_1
0x0000f0cf	Telematics SIM-Card ICC Number
0x0000f0f7	did_41AE
0x0000f101	Telematics SIM-Card ICC Number
0x0000f375	session_01
0x0000f381	defaultSession
0x0000f48c	session_03
0x0000f498	extendedDiagnosticSession
0x0000f4b8	service_22_p4_max_00
0x0000f67c	session_02
0x0000f688	programmingSession
0x0000f6a1	service_22_p4_max_01
0x0000f704	nrc_13
0x0000f70c	incorrectMessageLengthOrInvalidFormat
0x0000f74a	nrc_31
0x0000f752	requestOutOfRange
0x0000f77e	service_22
0x0000f78a	ReadDataByIdentifier
0x0000f84f	did_42e0_subfield_1_data_def
0x0000f87a	did_42E0_subfield_1
0x0000f88f	Emergency Profile SIM-Card ICC Number
0x0000f8be	did_42E0
0x0000f8c8	Emergency Profile SIM-Card ICC Number
0x0000fb4a	session_01
0x0000fb56	defaultSession
0x0000fc61	session_03
0x0000fc6d	extendedDiagnosticSession
0x0000fc8d	service_22_p4_max_00
0x0000fe51	session_02
0x0000fe5d	programmingSession
0x0000fe76	service_22_p4_max_01
0x0000fed9	nrc_13
0x0000fee1	incorrectMessageLengthOrInvalidFormat
0x0000ff1f	nrc_31
0x0000ff27	requestOutOfRange
0x0000ff53	service_22
0x0000ff5f	ReadDataByIdentifier
0x00010024	did_6034_subfield_1_data_def
0x0001004f	did_6034_subfield_1
0x00010064	Embedded Universal Integrated Circuit Card ID
0x0001009b	did_6034
0x000100a5	Embedded Universal Integrated Circuit Card ID
0x00010339	session_01
0x00010345	defaultSession
0x00010450	session_03
0x0001045c	extendedDiagnosticSession
0x0001047c	service_22_p4_max_00
0x00010640	session_02
0x0001064c	programmingSession
0x00010665	service_22_p4_max_01
0x000106c8	nrc_13
0x000106d0	incorrectMessageLengthOrInvalidFormat
0x0001070e	nrc_31
0x00010716	requestOutOfRange
0x00010742	service_22
0x0001074e	ReadDataByIdentifier
0x00010813	did_8068_subfield_1_data_def
0x0001083e	did_8068_subfield_1
0x00010853	Embedded Consumer Boot Software Part Number
0x00010888	did_8068
0x00010892	Embedded Consumer Boot Software Part Number
0x00010b22	session_01
0x00010b2e	defaultSession
0x00010c39	session_03
0x00010c45	extendedDiagnosticSession
0x00010c65	service_22_p4_max_00
0x00010e29	session_02
0x00010e35	programmingSession
0x00010e4e	service_22_p4_max_01
0x00010eb1	nrc_13
0x00010eb9	incorrectMessageLengthOrInvalidFormat
0x00010ef7	nrc_31
0x00010eff	requestOutOfRange
0x00010f2b	service_22
0x00010f37	ReadDataByIdentifier
0x00010fde	Off
0x00010fe3	did_a010_subfield_1_data_def_enum_1
0x00011012	On
0x00011016	did_a010_subfield_1_data_def_enum_2
0x00011048	did_a010_subfield_1_data_def
0x00011073	did_A010_subfield_1
0x00011088	WiFi Hotspot Enablement State
0x000110d4	did_a010_subfield_2_data_def_enum_1
0x00011107	did_a010_subfield_2_data_def_enum_2
0x00011139	did_a010_subfield_2_data_def
0x00011164	did_A010_subfield_2
0x00011179	WiFi Visibility State
0x000111b9	WPA2(WiFi Protected Access)/WPA (WiFi Protected Access)
0x000111f2	did_a010_subfield_3_data_def_enum_1
0x00011221	WAPI (WLAN Authentication and Privacy Infrastructure)
0x00011258	did_a010_subfield_3_data_def_enum_2
0x0001128a	did_a010_subfield_3_data_def
0x000112b5	did_A010_subfield_3
0x000112ca	WiFi Security Algorithm
0x00011336	did_a010_subfield_4_data_def
0x00011361	did_A010_subfield_4
0x00011376	WiFi Service Set Identifier (SSID)
0x000113a2	did_A010
0x000113ac	WiFi Chipset Configuration 4
0x0001161e	session_01
0x0001162a	defaultSession
0x00011735	session_03
0x00011741	extendedDiagnosticSession
0x00011761	service_22_p4_max_00
0x00011925	session_02
0x00011931	programmingSession
0x0001194a	service_22_p4_max_01
0x000119ad	nrc_13
0x000119b5	incorrectMessageLengthOrInvalidFormat
0x000119f3	nrc_31
0x000119fb	requestOutOfRange
0x00011a27	service_22
0x00011a33	ReadDataByIdentifier
0x00011ad6	OFF
0x00011adb	did_a012_subfield_1_data_def_enum_1
0x00011b0a	ON
0x00011b0e	did_a012_subfield_1_data_def_enum_2
0x00011b40	did_a012_subfield_1_data_def
0x00011b6b	did_A012_subfield_1
0x00011b80	Enhanced Hotspot Enablement Mode
0x00011c14	did_a012_subfield_2_data_def
0x00011c3f	did_A012_subfield_2
0x00011c54	Hotspot Enablement Timer
0x00011cc2	did_a012_subfield_3_data_def
0x00011ced	did_A012_subfield_3
0x00011d02	Device Name Characters Length
0x00011d75	did_a012_subfield_4_data_def
0x00011da0	did_A012_subfield_4
0x00011db5	Data Usage Info Refresh Timeout
0x00011dff	did_a012_subfield_5_data_def_enum_1
0x00011e32	did_a012_subfield_5_data_def_enum_2
0x00011e64	did_a012_subfield_5_data_def
0x00011e8f	did_A012_subfield_5
0x00011ea4	WiFi Trial Reminder
0x00011f0d	did_a012_subfield_6_data_def
0x00011f38	did_A012_subfield_6
0x00011f4d	WiFi Trial Reminder Trigger
0x00011fbe	did_a012_subfield_7_data_def
0x00011fe9	did_A012_subfield_7
0x00011ffe	WiFi Trial Reminder Repetition
0x00012043	2.4 GHz
0x0001204c	did_a012_subfield_8_data_def_enum_1
0x0001207b	5 GHz
0x00012082	did_a012_subfield_8_data_def_enum_2
0x000120b4	did_a012_subfield_8_data_def
0x000120df	did_A012_subfield_8
0x000120f4	WiFi Hotspot Operational Band
0x0001211b	did_A012
0x00012125	Wifi Chipset Configuration 5
0x00012399	session_01
0x000123a5	defaultSession
0x000124b0	session_03
0x000124bc	extendedDiagnosticSession
0x000124dc	service_22_p4_max_00
0x000126a0	session_02
0x000126ac	programmingSession
0x000126c5	service_22_p4_max_01
0x00012728	nrc_13
0x00012730	incorrectMessageLengthOrInvalidFormat
0x0001276e	nrc_31
0x00012776	requestOutOfRange
0x000127a2	service_22
0x000127ae	ReadDataByIdentifier
0x00012881	did_a015_subfield_1_data_def
0x000128ac	did_A015_subfield_1
0x000128c1	Lincoln Carrier Landing Page URL
0x00012912	did_a015_subfield_2_data_def
0x0001293d	did_A015_subfield_2
0x00012952	Lincoln Carrier Hotline Number
0x000129a1	did_a015_subfield_3_data_def
0x000129cc	did_A015_subfield_3
0x000129e1	Ford Carrier Landing Page URL
0x00012a2d	did_a015_subfield_4_data_def
0x00012a58	did_A015_subfield_4
0x00012a6d	Ford Carrier Hotline Number
0x00012a92	did_A015
0x00012a9c	WiFi Chipset Configuration 3
0x00012d10	session_01
0x00012d1c	defaultSession
0x00012e27	session_03
0x00012e33	extendedDiagnosticSession
0x00012e53	service_22_p4_max_00
0x00013017	session_02
0x00013023	programmingSession
0x0001303c	service_22_p4_max_01
0x0001309f	nrc_13
0x000130a7	incorrectMessageLengthOrInvalidFormat
0x000130e5	nrc_31
0x000130ed	requestOutOfRange
0x00013119	service_22
0x00013125	ReadDataByIdentifier
0x000131ec	did_a018_subfield_1_data_def
0x00013217	did_A018_subfield_1
0x0001322c	WiFi Chipset MAC Address
0x00013275	did_a018_subfield_2_data_def
0x000132a0	did_A018_subfield_2
0x000132b5	Blocked Client MAC Address
0x000132fe	did_a018_subfield_3_data_def
0x00013329	did_A018_subfield_3
0x0001333e	Connected Client MAC Address
0x000133ce	did_a018_subfield_4_data_def
0x000133f9	did_A018_subfield_4
0x0001340e	Data Usage Reception Time
0x00013431	did_A018
0x0001343b	WiFi Chipset Configuration 1
0x000136ad	session_01
0x000136b9	defaultSession
0x000137c4	session_03
0x000137d0	extendedDiagnosticSession
0x000137f0	service_22_p4_max_00
0x000139b4	session_02
0x000139c0	programmingSession
0x000139d9	service_22_p4_max_01
0x00013a3c	nrc_13
0x00013a44	incorrectMessageLengthOrInvalidFormat
0x00013a82	nrc_31
0x00013a8a	requestOutOfRange
0x00013ab6	service_22
0x00013ac2	ReadDataByIdentifier
0x00013b59	Network Registration During Test Mode Disabled / No Test Mode Performed
0x00013ba2	did_a01a_subfield_1_data_def_enum_1
0x00013bd1	Test Mode Aborted
0x00013be4	did_a01a_subfield_1_data_def_enum_2
0x00013c13	No Networks Detected
0x00013c29	did_a01a_subfield_1_data_def_enum_3
0x00013c58	Network Registration Failure - Denied
0x00013c7f	did_a01a_subfield_1_data_def_enum_4
0x00013cae	Network Registration Failure - Other
0x00013cd4	did_a01a_subfield_1_data_def_enum_5
0x00013d03	Network Registration Timeout
0x00013d21	did_a01a_subfield_1_data_def_enum_6
0x00013d50	Network Registration Successful
0x00013d71	did_a01a_subfield_1_data_def_enum_7
0x00013da0	Already Registered To Network
0x00013dbf	did_a01a_subfield_1_data_def_enum_8
0x00013df1	did_a01a_subfield_1_data_def
0x00013e1c	did_A01A_subfield_1
0x00013e31	Network Registration Status
0x00013e56	did_A01A
0x00013e60	Network Registration Status
0x000140d0	session_01
0x000140dc	defaultSession
0x000141e7	session_03
0x000141f3	extendedDiagnosticSession
0x00014213	service_22_p4_max_00
0x000143d7	session_02
0x000143e3	programmingSession
0x000143fc	service_22_p4_max_01
0x0001445f	nrc_13
0x00014467	incorrectMessageLengthOrInvalidFormat
0x000144a5	nrc_31
0x000144ad	requestOutOfRange
0x000144d9	service_22
0x000144e5	ReadDataByIdentifier
0x00014588	Disable Stolen Vehicle Services Accelerometer Alert
0x000145bd	did_a01e_subfield_1_data_def_enum_1
0x000145ec	Enable Stolen Vehicle Services Accelerometer Alert
0x00014620	did_a01e_subfield_1_data_def_enum_2
0x00014652	did_a01e_subfield_1_data_def
0x0001467d	did_A01E_subfield_1
0x00014692	Stolen Vehicle Services Accelerometer Alert
0x000146e4	Disable Stolen Vehicle Services Unauthorized Access Alert
0x0001471f	did_a01e_subfield_2_data_def_enum_1
0x0001474e	Enable Stolen Vehicle Services Unauthorized Access Alert
0x00014788	did_a01e_subfield_2_data_def_enum_2
0x000147ba	did_a01e_subfield_2_data_def
0x000147e5	did_A01E_subfield_2
0x000147fa	Stolen Vehicle Services Unauthorized Access Alert
0x00014852	Disable Stolen Vehicle Services Inconsistent Location Alert
0x0001488f	did_a01e_subfield_3_data_def_enum_1
0x000148be	Enable Stolen Vehicle Services Inconsistent Location Alert
0x000148fa	did_a01e_subfield_3_data_def_enum_2
0x0001492c	did_a01e_subfield_3_data_def
0x00014957	did_A01E_subfield_3
0x0001496c	Stolen Vehicle Services Inconsistent Location Alert
0x000149c6	Disable Stolen Vehicle Services DTC Alert
0x000149f1	did_a01e_subfield_4_data_def_enum_1
0x00014a20	Enable Stolen Vehicle Services DTC Alert
0x00014a4a	did_a01e_subfield_4_data_def_enum_2
0x00014a7c	did_a01e_subfield_4_data_def
0x00014aa7	did_A01E_subfield_4
0x00014abc	Stolen Vehicle Services DTC Alert
0x00014b04	Disable Stolen Vehicle Services Back Up Battery Engaged Alert
0x00014b43	did_a01e_subfield_5_data_def_enum_1
0x00014b72	Enable Stolen Vehicle Services Back Up Battery Engaged Alert
0x00014bb0	did_a01e_subfield_5_data_def_enum_2
0x00014be2	did_a01e_subfield_5_data_def
0x00014c0d	did_A01E_subfield_5
0x00014c22	Stolen Vehicle Services Back Up Battery Engaged Alert
0x00014c61	did_A01E
0x00014c6b	Fleet Stolen Vehicle Services Alert Configuration
0x00014f07	session_01
0x00014f13	defaultSession
0x0001501e	session_03
0x0001502a	extendedDiagnosticSession
0x0001504a	service_22_p4_max_00
0x0001520e	session_02
0x0001521a	programmingSession
0x00015233	service_22_p4_max_01
0x00015296	nrc_13
0x0001529e	incorrectMessageLengthOrInvalidFormat
0x000152dc	nrc_31
0x000152e4	requestOutOfRange
0x00015310	service_22
0x0001531c	ReadDataByIdentifier
0x000153bf	Deactivated
0x000153cc	did_a01f_subfield_1_data_def_enum_1
0x000153fb	Activated
0x00015406	did_a01f_subfield_1_data_def_enum_2
0x00015438	did_a01f_subfield_1_data_def
0x00015463	did_A01F_subfield_1
0x00015478	Stolen Vehicle Services Location Data
0x00015511	did_a01f_subfield_2_data_def
0x0001553c	did_A01F_subfield_2
0x00015551	Stolen Vehicle Services Alert Location Data Period
0x000155d9	did_a01f_subfield_3_data_def
0x00015604	did_A01F_subfield_3
0x00015619	Stolen Vehicle Services Alert Location Data Count
0x000156a0	did_a01f_subfield_4_data_def
0x000156cb	did_A01F_subfield_4
0x000156e0	Stolen Vehicle Services Retry Number
0x0001575a	did_a01f_subfield_5_data_def
0x00015785	did_A01F_subfield_5
0x0001579a	Stolen Vehicle Services Location Delta
0x000157ca	did_A01F
0x000157d4	Stolen Vehicle Services Configuration
0x00015a58	session_01
0x00015a64	defaultSession
0x00015b6f	session_03
0x00015b7b	extendedDiagnosticSession
0x00015b9b	service_22_p4_max_00
0x00015d5f	session_02
0x00015d6b	programmingSession
0x00015d84	service_22_p4_max_01
0x00015de7	nrc_13
0x00015def	incorrectMessageLengthOrInvalidFormat
0x00015e2d	nrc_31
0x00015e35	requestOutOfRange
0x00015e61	service_22
0x00015e6d	ReadDataByIdentifier
0x00015f3e	did_c188_subfield_1_data_def
0x00015f69	did_C188_subfield_1
0x00015f7e	Customer Service Data (VIN)
0x00015fa3	did_C188
0x00015fad	Customer Service Data (VIN)
0x0001621d	session_01
0x00016229	defaultSession
0x00016334	session_03
0x00016340	extendedDiagnosticSession
0x00016360	service_22_p4_max_00
0x00016524	session_02
0x00016530	programmingSession
0x00016549	service_22_p4_max_01
0x000165ac	nrc_13
0x000165b4	incorrectMessageLengthOrInvalidFormat
0x000165f2	nrc_31
0x000165fa	requestOutOfRange
0x00016626	service_22
0x00016632	ReadDataByIdentifier
0x000166c9	Operating with Emergency Call And Infotainment Services
0x00016702	did_cf03_subfield_1_data_def_enum_1
0x00016731	Operating with Emergency Call Only
0x00016755	did_cf03_subfield_1_data_def_enum_2
0x00016784	Operating with Infotainment Services Only
0x000167af	did_cf03_subfield_1_data_def_enum_3
0x000167e1	did_cf03_subfield_1_data_def
0x0001680c	did_CF03_subfield_1
0x00016821	TCU Operation Mode
0x0001683d	did_CF03
0x00016847	TCU Operation Mode
0x00016aa5	session_01
0x00016ab1	defaultSession
0x00016bbc	session_03
0x00016bc8	extendedDiagnosticSession
0x00016be8	service_22_p4_max_00
0x00016dac	session_02
0x00016db8	programmingSession
0x00016dd1	service_22_p4_max_01
0x00016e34	nrc_13
0x00016e3c	incorrectMessageLengthOrInvalidFormat
0x00016e7a	nrc_31
0x00016e82	requestOutOfRange
0x00016eae	service_22
0x00016eba	ReadDataByIdentifier
0x00016f9e	did_cf04_subfield_1_data_def
0x00016fc9	did_CF04_subfield_1
0x00016fde	Cellular Signal Strength
0x0001701d	No Network
0x00017029	did_cf04_subfield_2_data_def_enum_1
0x00017058	Global System For Mobile (GSM)
0x00017078	did_cf04_subfield_2_data_def_enum_2
0x000170a7	General Packet Radio Service (GPRS)
0x000170cc	did_cf04_subfield_2_data_def_enum_3
0x000170fb	Enhanced Data Rate For GSM Evolution (EDGE)
0x00017128	did_cf04_subfield_2_data_def_enum_4
0x00017157	Universal Mobile Telecommunications System (UMTS)
0x0001718a	did_cf04_subfield_2_data_def_enum_5
0x000171b9	High Speed Packet Access (HSPA)
