# G2427628.mdx  size=2,300,917 B  records=38422
0x00000973	pll_1
0x0000cf77	did_42d2_subfield_1_data_def
0x0000cfa2	did_42D2_subfield_1
0x0000cfb7	Reverse Brake Assist Brake Event Counter
0x0000cfe9	did_42D2
0x0000cff3	Reverse Brake Assist Brake Event Counter
0x0000d27b	session_01
0x0000d287	defaultSession
0x0000d392	session_03
0x0000d39e	extendedDiagnosticSession
0x0000d3be	service_22_p4_max_00
0x0000d531	session_02
0x0000d53d	programmingSession
0x0000d556	service_22_p4_max_01
0x0000d5b9	nrc_13
0x0000d5c1	incorrectMessageLengthOrInvalidFormat
0x0000d5ff	nrc_22
0x0000d607	conditionsNotCorrect
0x0000d634	nrc_31
0x0000d63c	requestOutOfRange
0x0000d666	nrc_33
0x0000d66e	securityAccessDenied
0x0000d69b	nrc_78
0x0000d6a3	requestCorrectlyReceived-ResponsePending
0x0000d6e6	service_22
0x0000d6f2	ReadDataByIdentifier
0x0000d789	None
0x0000d78f	did_42d3_subfield_1_data_def_enum_1
0x0000d7be	Camera Blocked
0x0000d7ce	did_42d3_subfield_1_data_def_enum_2
0x0000d7fd	Camera Fault
0x0000d80b	did_42d3_subfield_1_data_def_enum_3
0x0000d83a	Cross Traffic Alert (CTA) Left
0x0000d85a	did_42d3_subfield_1_data_def_enum_4
0x0000d889	Cross Traffic Alert (CTA) Right
0x0000d8aa	did_42d3_subfield_1_data_def_enum_5
0x0000d8d9	Park Aid
0x0000d8e3	did_42d3_subfield_1_data_def_enum_6
0x0000d912	ABS
0x0000d917	did_42d3_subfield_1_data_def_enum_7
0x0000d946	Transmission
0x0000d954	did_42d3_subfield_1_data_def_enum_8
0x0000d983	Vehicle Speed Not in Range
0x0000d99f	did_42d3_subfield_1_data_def_enum_9
0x0000d9ce	Steering
0x0000d9d8	did_42d3_subfield_1_data_def_enum_10
0x0000da08	ABS_RBA (Reverse Brake Assist)
0x0000da28	did_42d3_subfield_1_data_def_enum_11
0x0000da58	ABS_CTA (Cross Traffic Alert)
0x0000da77	did_42d3_subfield_1_data_def_enum_12
0x0000daa7	CAN Communication Failure
0x0000dac2	did_42d3_subfield_1_data_def_enum_13
0x0000daf2	Internal Fault
0x0000db02	did_42d3_subfield_1_data_def_enum_14
0x0000db32	Factory/Transport
0x0000db45	did_42d3_subfield_1_data_def_enum_15
0x0000db78	did_42d3_subfield_1_data_def
0x0000dba3	did_42D3_subfield_1
0x0000dbb8	Most Recent RBA Fault
0x0000dbf8	did_42d3_subfield_2_data_def_enum_1
0x0000dc2b	did_42d3_subfield_2_data_def_enum_2
0x0000dc5e	did_42d3_subfield_2_data_def_enum_3
0x0000dc91	did_42d3_subfield_2_data_def_enum_4
0x0000dcc4	did_42d3_subfield_2_data_def_enum_5
0x0000dcf7	did_42d3_subfield_2_data_def_enum_6
0x0000dd2a	did_42d3_subfield_2_data_def_enum_7
0x0000dd5d	did_42d3_subfield_2_data_def_enum_8
0x0000dd8c	Vehicle Speed Not In Range
0x0000dda8	did_42d3_subfield_2_data_def_enum_9
0x0000dddb	did_42d3_subfield_2_data_def_enum_10
0x0000de0f	did_42d3_subfield_2_data_def_enum_11
0x0000de43	did_42d3_subfield_2_data_def_enum_12
0x0000de77	did_42d3_subfield_2_data_def_enum_13
0x0000deab	did_42d3_subfield_2_data_def_enum_14
0x0000dedf	did_42d3_subfield_2_data_def_enum_15
0x0000df12	did_42d3_subfield_2_data_def
0x0000df3d	did_42D3_subfield_2
0x0000df52	2nd Most Recent RBA Fault
0x0000df96	did_42d3_subfield_3_data_def_enum_1
0x0000dfc9	did_42d3_subfield_3_data_def_enum_2
0x0000dffc	did_42d3_subfield_3_data_def_enum_3
0x0000e02f	did_42d3_subfield_3_data_def_enum_4
0x0000e062	did_42d3_subfield_3_data_def_enum_5
0x0000e095	did_42d3_subfield_3_data_def_enum_6
0x0000e0c8	did_42d3_subfield_3_data_def_enum_7
0x0000e0fb	did_42d3_subfield_3_data_def_enum_8
0x0000e12e	did_42d3_subfield_3_data_def_enum_9
0x0000e161	did_42d3_subfield_3_data_def_enum_10
0x0000e195	did_42d3_subfield_3_data_def_enum_11
0x0000e1c9	did_42d3_subfield_3_data_def_enum_12
0x0000e1fd	did_42d3_subfield_3_data_def_enum_13
0x0000e231	did_42d3_subfield_3_data_def_enum_14
0x0000e265	did_42d3_subfield_3_data_def_enum_15
0x0000e298	did_42d3_subfield_3_data_def
0x0000e2c3	did_42D3_subfield_3
0x0000e2d8	3rd Most Recent RBA Fault
0x0000e31c	did_42d3_subfield_4_data_def_enum_1
0x0000e34f	did_42d3_subfield_4_data_def_enum_2
0x0000e382	did_42d3_subfield_4_data_def_enum_3
0x0000e3b5	did_42d3_subfield_4_data_def_enum_4
0x0000e3e8	did_42d3_subfield_4_data_def_enum_5
0x0000e41b	did_42d3_subfield_4_data_def_enum_6
0x0000e44e	did_42d3_subfield_4_data_def_enum_7
0x0000e481	did_42d3_subfield_4_data_def_enum_8
0x0000e4b4	did_42d3_subfield_4_data_def_enum_9
0x0000e4e7	did_42d3_subfield_4_data_def_enum_10
0x0000e51b	did_42d3_subfield_4_data_def_enum_11
0x0000e54f	did_42d3_subfield_4_data_def_enum_12
0x0000e583	did_42d3_subfield_4_data_def_enum_13
0x0000e5b7	did_42d3_subfield_4_data_def_enum_14
0x0000e5eb	did_42d3_subfield_4_data_def_enum_15
0x0000e61e	did_42d3_subfield_4_data_def
0x0000e649	did_42D3_subfield_4
0x0000e65e	4th Most Recent RBA Fault
0x0000e6a2	did_42d3_subfield_5_data_def_enum_1
0x0000e6d5	did_42d3_subfield_5_data_def_enum_2
0x0000e708	did_42d3_subfield_5_data_def_enum_3
0x0000e73b	did_42d3_subfield_5_data_def_enum_4
0x0000e76e	did_42d3_subfield_5_data_def_enum_5
0x0000e7a1	did_42d3_subfield_5_data_def_enum_6
0x0000e7d4	did_42d3_subfield_5_data_def_enum_7
0x0000e807	did_42d3_subfield_5_data_def_enum_8
0x0000e83a	did_42d3_subfield_5_data_def_enum_9
0x0000e86d	did_42d3_subfield_5_data_def_enum_10
0x0000e8a1	did_42d3_subfield_5_data_def_enum_11
0x0000e8d5	did_42d3_subfield_5_data_def_enum_12
0x0000e905	CAN Communication Error
0x0000e91e	did_42d3_subfield_5_data_def_enum_13
0x0000e952	did_42d3_subfield_5_data_def_enum_14
0x0000e986	did_42d3_subfield_5_data_def_enum_15
0x0000e9b9	did_42d3_subfield_5_data_def
0x0000e9e4	did_42D3_subfield_5
0x0000e9f9	5th Most Recent RBA Fault
0x0000ea3d	did_42d3_subfield_6_data_def_enum_1
0x0000ea70	did_42d3_subfield_6_data_def_enum_2
0x0000eaa3	did_42d3_subfield_6_data_def_enum_3
0x0000ead6	did_42d3_subfield_6_data_def_enum_4
0x0000eb09	did_42d3_subfield_6_data_def_enum_5
0x0000eb3c	did_42d3_subfield_6_data_def_enum_6
0x0000eb6f	did_42d3_subfield_6_data_def_enum_7
0x0000eba2	did_42d3_subfield_6_data_def_enum_8
0x0000ebd5	did_42d3_subfield_6_data_def_enum_9
0x0000ec08	did_42d3_subfield_6_data_def_enum_10
0x0000ec3c	did_42d3_subfield_6_data_def_enum_11
0x0000ec70	did_42d3_subfield_6_data_def_enum_12
0x0000eca4	did_42d3_subfield_6_data_def_enum_13
0x0000ecd8	did_42d3_subfield_6_data_def_enum_14
0x0000ed0c	did_42d3_subfield_6_data_def_enum_15
0x0000ed3f	did_42d3_subfield_6_data_def
0x0000ed6a	did_42D3_subfield_6
0x0000ed7f	6th Most Recent RBA Fault
0x0000edc3	did_42d3_subfield_7_data_def_enum_1
0x0000edf6	did_42d3_subfield_7_data_def_enum_2
0x0000ee29	did_42d3_subfield_7_data_def_enum_3
0x0000ee5c	did_42d3_subfield_7_data_def_enum_4
0x0000ee8f	did_42d3_subfield_7_data_def_enum_5
0x0000eec2	did_42d3_subfield_7_data_def_enum_6
0x0000eef5	did_42d3_subfield_7_data_def_enum_7
0x0000ef28	did_42d3_subfield_7_data_def_enum_8
0x0000ef5b	did_42d3_subfield_7_data_def_enum_9
0x0000ef8e	did_42d3_subfield_7_data_def_enum_10
0x0000efc2	did_42d3_subfield_7_data_def_enum_11
0x0000eff6	did_42d3_subfield_7_data_def_enum_12
0x0000f02a	did_42d3_subfield_7_data_def_enum_13
0x0000f05e	did_42d3_subfield_7_data_def_enum_14
0x0000f092	did_42d3_subfield_7_data_def_enum_15
0x0000f0c5	did_42d3_subfield_7_data_def
0x0000f0f0	did_42D3_subfield_7
0x0000f105	7th Most Recent RBA Fault
0x0000f149	did_42d3_subfield_8_data_def_enum_1
0x0000f17c	did_42d3_subfield_8_data_def_enum_2
0x0000f1af	did_42d3_subfield_8_data_def_enum_3
0x0000f1e2	did_42d3_subfield_8_data_def_enum_4
0x0000f215	did_42d3_subfield_8_data_def_enum_5
0x0000f248	did_42d3_subfield_8_data_def_enum_6
0x0000f27b	did_42d3_subfield_8_data_def_enum_7
0x0000f2ae	did_42d3_subfield_8_data_def_enum_8
0x0000f2e1	did_42d3_subfield_8_data_def_enum_9
0x0000f314	did_42d3_subfield_8_data_def_enum_10
0x0000f348	did_42d3_subfield_8_data_def_enum_11
0x0000f37c	did_42d3_subfield_8_data_def_enum_12
0x0000f3b0	did_42d3_subfield_8_data_def_enum_13
0x0000f3e4	did_42d3_subfield_8_data_def_enum_14
0x0000f418	did_42d3_subfield_8_data_def_enum_15
0x0000f44b	did_42d3_subfield_8_data_def
0x0000f476	did_42D3_subfield_8
0x0000f48b	8th Most Recent RBA Fault
0x0000f4cf	did_42d3_subfield_9_data_def_enum_1
0x0000f502	did_42d3_subfield_9_data_def_enum_2
0x0000f535	did_42d3_subfield_9_data_def_enum_3
0x0000f568	did_42d3_subfield_9_data_def_enum_4
0x0000f59b	did_42d3_subfield_9_data_def_enum_5
0x0000f5ce	did_42d3_subfield_9_data_def_enum_6
0x0000f601	did_42d3_subfield_9_data_def_enum_7
0x0000f634	did_42d3_subfield_9_data_def_enum_8
0x0000f667	did_42d3_subfield_9_data_def_enum_9
0x0000f69a	did_42d3_subfield_9_data_def_enum_10
0x0000f6ce	did_42d3_subfield_9_data_def_enum_11
0x0000f702	did_42d3_subfield_9_data_def_enum_12
0x0000f736	did_42d3_subfield_9_data_def_enum_13
0x0000f76a	did_42d3_subfield_9_data_def_enum_14
0x0000f79e	did_42d3_subfield_9_data_def_enum_15
0x0000f7d1	did_42d3_subfield_9_data_def
0x0000f7fc	did_42D3_subfield_9
0x0000f811	9th Most Recent RBA Fault
0x0000f855	did_42d3_subfield_10_data_def_enum_1
0x0000f889	did_42d3_subfield_10_data_def_enum_2
0x0000f8bd	did_42d3_subfield_10_data_def_enum_3
0x0000f8f1	did_42d3_subfield_10_data_def_enum_4
0x0000f925	did_42d3_subfield_10_data_def_enum_5
0x0000f959	did_42d3_subfield_10_data_def_enum_6
0x0000f98d	did_42d3_subfield_10_data_def_enum_7
0x0000f9c1	did_42d3_subfield_10_data_def_enum_8
0x0000f9f5	did_42d3_subfield_10_data_def_enum_9
0x0000fa29	did_42d3_subfield_10_data_def_enum_10
0x0000fa5e	did_42d3_subfield_10_data_def_enum_11
0x0000fa93	did_42d3_subfield_10_data_def_enum_12
0x0000fac8	did_42d3_subfield_10_data_def_enum_13
0x0000fafd	did_42d3_subfield_10_data_def_enum_14
0x0000fb32	did_42d3_subfield_10_data_def_enum_15
0x0000fb66	did_42d3_subfield_10_data_def
0x0000fb92	did_42D3_subfield_10
0x0000fba8	10th Most Recent RBA Fault
0x0000fbcc	did_42D3
0x0000fbd6	Reverse Brake Assist Fault History
0x0000fe52	session_01
0x0000fe5e	defaultSession
0x0000ff69	session_03
0x0000ff75	extendedDiagnosticSession
0x0000ff95	service_22_p4_max_00
0x00010108	session_02
0x00010114	programmingSession
0x0001012d	service_22_p4_max_01
0x00010190	nrc_13
0x00010198	incorrectMessageLengthOrInvalidFormat
0x000101d6	nrc_22
0x000101de	conditionsNotCorrect
0x0001020b	nrc_31
0x00010213	requestOutOfRange
0x0001023d	nrc_33
0x00010245	securityAccessDenied
0x00010272	nrc_78
0x0001027a	requestCorrectlyReceived-ResponsePending
0x000102bd	service_22
0x000102c9	ReadDataByIdentifier
0x000103ad	did_42d4_subfield_1_data_def
0x000103d8	did_42D4_subfield_1
0x000103ed	Reverse Brake Assist Cross Traffic Event Counter
0x00010427	did_42D4
0x00010431	Reverse Brake Assist Cross Traffic Event Counter
0x000106c9	session_01
0x000106d5	defaultSession
0x000107e0	session_03
0x000107ec	extendedDiagnosticSession
0x0001080c	service_22_p4_max_00
0x0001097f	session_02
0x0001098b	programmingSession
0x000109a4	service_22_p4_max_01
0x00010a07	nrc_13
0x00010a0f	incorrectMessageLengthOrInvalidFormat
0x00010a4d	nrc_22
0x00010a55	conditionsNotCorrect
0x00010a82	nrc_31
0x00010a8a	requestOutOfRange
0x00010ab4	nrc_33
0x00010abc	securityAccessDenied
0x00010ae9	nrc_78
0x00010af1	requestCorrectlyReceived-ResponsePending
0x00010b34	service_22
0x00010b40	ReadDataByIdentifier
0x00010c30	did_42d5_subfield_1_data_def
0x00010c5b	did_42D5_subfield_1
0x00010c70	Reverse Brake Assist Reverse Count
0x00010c9c	did_42D5
0x00010ca6	Reverse Brake Assist Reverse Count
0x00010f22	session_01
0x00010f2e	defaultSession
0x00011039	session_03
0x00011045	extendedDiagnosticSession
0x00011065	service_22_p4_max_00
0x000111d8	session_02
0x000111e4	programmingSession
0x000111fd	service_22_p4_max_01
0x00011260	nrc_13
0x00011268	incorrectMessageLengthOrInvalidFormat
0x000112a6	nrc_22
0x000112ae	conditionsNotCorrect
0x000112db	nrc_31
0x000112e3	requestOutOfRange
0x0001130d	nrc_33
0x00011315	securityAccessDenied
0x00011342	nrc_78
0x0001134a	requestCorrectlyReceived-ResponsePending
0x0001138d	service_22
0x00011399	ReadDataByIdentifier
0x00011430	Not Pressed
0x0001143d	did_42db_subfield_1_data_def_enum_1
0x0001146c	Pressed
0x00011475	did_42db_subfield_1_data_def_enum_2
0x000114a4	Invalid
0x000114ad	did_42db_subfield_1_data_def_enum_3
0x000114df	did_42db_subfield_1_data_def
0x0001150a	did_42DB_subfield_1
0x0001151f	Pre Collision Assist Switch Status
0x0001154b	did_42DB
0x00011555	Pre Collision Assist Switch Status
0x000117d3	session_01
0x000117df	defaultSession
0x000118ea	session_03
0x000118f6	extendedDiagnosticSession
0x00011916	service_22_p4_max_00
0x00011a89	session_02
0x00011a95	programmingSession
0x00011aae	service_22_p4_max_01
0x00011b11	nrc_13
0x00011b19	incorrectMessageLengthOrInvalidFormat
0x00011b57	nrc_22
0x00011b5f	conditionsNotCorrect
0x00011b8c	nrc_31
0x00011b94	requestOutOfRange
0x00011bbe	nrc_33
0x00011bc6	securityAccessDenied
0x00011bf3	nrc_78
0x00011bfb	requestCorrectlyReceived-ResponsePending
0x00011c3e	service_22
0x00011c4a	ReadDataByIdentifier
0x00011cdc	did_5817_subfield_1_data_def
0x00011d07	did_5817_subfield_1
0x00011d1c	Event Data Record #1
0x00011d3a	did_5817
0x00011d44	Event Data Record #1
0x00011fa6	session_01
0x00011fb2	defaultSession
0x000120bd	session_03
0x000120c9	extendedDiagnosticSession
0x000120e9	service_22_p4_max_00
0x0001225c	session_02
0x00012268	programmingSession
0x00012281	service_22_p4_max_01
0x000122e4	nrc_13
0x000122ec	incorrectMessageLengthOrInvalidFormat
0x0001232a	nrc_22
0x00012332	conditionsNotCorrect
0x0001235f	nrc_31
0x00012367	requestOutOfRange
0x00012391	nrc_33
0x00012399	securityAccessDenied
0x000123c6	nrc_78
0x000123ce	requestCorrectlyReceived-ResponsePending
0x00012411	service_22
0x0001241d	ReadDataByIdentifier
0x000124af	did_5818_subfield_1_data_def
0x000124da	did_5818_subfield_1
0x000124ef	Event Data Record #2
0x0001250d	did_5818
0x00012517	Event Data Record #2
0x00012777	session_01
0x00012783	defaultSession
0x0001288e	session_03
0x0001289a	extendedDiagnosticSession
0x000128ba	service_22_p4_max_00
0x00012a2d	session_02
0x00012a39	programmingSession
0x00012a52	service_22_p4_max_01
0x00012ab5	nrc_13
0x00012abd	incorrectMessageLengthOrInvalidFormat
0x00012afb	nrc_22
0x00012b03	conditionsNotCorrect
0x00012b30	nrc_31
0x00012b38	requestOutOfRange
0x00012b62	nrc_33
0x00012b6a	securityAccessDenied
0x00012b97	nrc_78
0x00012b9f	requestCorrectlyReceived-ResponsePending
0x00012be2	service_22
0x00012bee	ReadDataByIdentifier
0x00012cd2	did_6011_subfield_1_data_def
0x00012cfd	did_6011_subfield_1
0x00012d12	Front Side Left Sensor Distance
0x00012d3b	did_6011
0x00012d45	Front Side Left Sensor Distance
0x00012fbb	session_01
0x00012fc7	defaultSession
0x000130d2	session_03
0x000130de	extendedDiagnosticSession
0x000130fe	service_22_p4_max_00
0x00013271	session_02
0x0001327d	programmingSession
0x00013296	service_22_p4_max_01
0x000132f9	nrc_13
0x00013301	incorrectMessageLengthOrInvalidFormat
0x0001333f	nrc_22
0x00013347	conditionsNotCorrect
0x00013374	nrc_31
0x0001337c	requestOutOfRange
0x000133a6	nrc_33
0x000133ae	securityAccessDenied
0x000133db	nrc_78
0x000133e3	requestCorrectlyReceived-ResponsePending
0x00013426	service_22
0x00013432	ReadDataByIdentifier
0x00013516	did_6012_subfield_1_data_def
0x00013541	did_6012_subfield_1
0x00013556	Front Side Right Sensor Distance
0x00013580	did_6012
0x0001358a	Front Side Right Sensor Distance
0x00013802	session_01
0x0001380e	defaultSession
0x00013919	session_03
0x00013925	extendedDiagnosticSession
0x00013945	service_22_p4_max_00
0x00013ab8	session_02
0x00013ac4	programmingSession
0x00013add	service_22_p4_max_01
0x00013b40	nrc_13
0x00013b48	incorrectMessageLengthOrInvalidFormat
0x00013b86	nrc_22
0x00013b8e	conditionsNotCorrect
0x00013bbb	nrc_31
0x00013bc3	requestOutOfRange
0x00013bed	nrc_33
0x00013bf5	securityAccessDenied
0x00013c22	nrc_78
0x00013c2a	requestCorrectlyReceived-ResponsePending
0x00013c6d	service_22
0x00013c79	ReadDataByIdentifier
0x00013d10	No Abort
0x00013d1a	did_601b_subfield_1_data_def_enum_1
0x00013d49	Max Lateral Deviation Exceeded
0x00013d69	did_601b_subfield_1_data_def_enum_2
0x00013d98	Max Angular Deviation Exceeded
0x00013db8	did_601b_subfield_1_data_def_enum_3
0x00013de7	Point Of No Return Not Reached
0x00013e07	did_601b_subfield_1_data_def_enum_4
0x00013e36	Movement Limit Exceeded
0x00013e4f	did_601b_subfield_1_data_def_enum_5
0x00013e7e	Signal Condition
0x00013e90	did_601b_subfield_1_data_def_enum_6
0x00013ec2	did_601b_subfield_1_data_def
0x00013eed	did_601B_subfield_1
0x00013f02	Parking Aid System Abort Status - Latest State
0x00013f5b	did_601b_subfield_2_data_def_enum_1
0x00013f8e	did_601b_subfield_2_data_def_enum_2
0x00013fc1	did_601b_subfield_2_data_def_enum_3
0x00013ff4	did_601b_subfield_2_data_def_enum_4
0x00014027	did_601b_subfield_2_data_def_enum_5
0x0001405a	did_601b_subfield_2_data_def_enum_6
0x0001408c	did_601b_subfield_2_data_def
0x000140b7	did_601B_subfield_2
0x000140cc	Parking Aid System Abort Status - 2nd Latest State
0x00014129	did_601b_subfield_3_data_def_enum_1
0x0001415c	did_601b_subfield_3_data_def_enum_2
0x0001418f	did_601b_subfield_3_data_def_enum_3
0x000141c2	did_601b_subfield_3_data_def_enum_4
0x000141f5	did_601b_subfield_3_data_def_enum_5
0x00014228	did_601b_subfield_3_data_def_enum_6
0x0001425a	did_601b_subfield_3_data_def
0x00014285	did_601B_subfield_3
0x0001429a	Parking Aid System Abort Status - 3rd Latest State
0x000142f7	did_601b_subfield_4_data_def_enum_1
0x0001432a	did_601b_subfield_4_data_def_enum_2
0x0001435d	did_601b_subfield_4_data_def_enum_3
0x00014390	did_601b_subfield_4_data_def_enum_4
0x000143c3	did_601b_subfield_4_data_def_enum_5
0x000143f6	did_601b_subfield_4_data_def_enum_6
0x00014428	did_601b_subfield_4_data_def
0x00014453	did_601B_subfield_4
0x00014468	Parking Aid System Abort Status - 4th Latest State
0x000144c5	did_601b_subfield_5_data_def_enum_1
0x000144f8	did_601b_subfield_5_data_def_enum_2
0x0001452b	did_601b_subfield_5_data_def_enum_3
0x0001455e	did_601b_subfield_5_data_def_enum_4
0x00014591	did_601b_subfield_5_data_def_enum_5
0x000145c4	did_601b_subfield_5_data_def_enum_6
0x000145f6	did_601b_subfield_5_data_def
0x00014621	did_601B_subfield_5
0x00014636	Parking Aid System Abort Status - 5th Latest State
0x00014672	did_601B
0x0001467c	Parking Aid System Abort Status
0x000148f2	session_01
0x000148fe	defaultSession
0x00014a09	session_03
0x00014a15	extendedDiagnosticSession
0x00014a35	service_22_p4_max_00
0x00014ba8	session_02
0x00014bb4	programmingSession
0x00014bcd	service_22_p4_max_01
0x00014c30	nrc_13
0x00014c38	incorrectMessageLengthOrInvalidFormat
0x00014c76	nrc_22
0x00014c7e	conditionsNotCorrect
0x00014cab	nrc_31
0x00014cb3	requestOutOfRange
0x00014cdd	nrc_33
0x00014ce5	securityAccessDenied
0x00014d12	nrc_78
0x00014d1a	requestCorrectlyReceived-ResponsePending
0x00014d5d	service_22
0x00014d69	ReadDataByIdentifier
0x00014e4d	did_6020_subfield_1_data_def
0x00014e78	did_6020_subfield_1
0x00014e8d	Right Rear Sensor Distance
0x00014eb1	did_6020
0x00014ebb	Right Rear Sensor Distance
0x00015127	session_01
0x00015133	defaultSession
0x0001523e	session_03
0x0001524a	extendedDiagnosticSession
0x0001526a	service_22_p4_max_00
0x000153dd	session_02
0x000153e9	programmingSession
0x00015402	service_22_p4_max_01
0x00015465	nrc_13
0x0001546d	incorrectMessageLengthOrInvalidFormat
0x000154ab	nrc_22
0x000154b3	conditionsNotCorrect
0x000154e0	nrc_31
0x000154e8	requestOutOfRange
0x00015512	nrc_33
0x0001551a	securityAccessDenied
0x00015547	nrc_78
0x0001554f	requestCorrectlyReceived-ResponsePending
0x00015592	service_22
0x0001559e	ReadDataByIdentifier
0x00015682	did_6021_subfield_1_data_def
0x000156ad	did_6021_subfield_1
0x000156c2	Left Rear Sensor Distance
0x000156e5	did_6021
0x000156ef	Left Rear Sensor Distance
0x00015959	session_01
0x00015965	defaultSession
0x00015a70	session_03
0x00015a7c	extendedDiagnosticSession
0x00015a9c	service_22_p4_max_00
0x00015c0f	session_02
0x00015c1b	programmingSession
0x00015c34	service_22_p4_max_01
0x00015c97	nrc_13
0x00015c9f	incorrectMessageLengthOrInvalidFormat
0x00015cdd	nrc_22
0x00015ce5	conditionsNotCorrect
0x00015d12	nrc_31
0x00015d1a	requestOutOfRange
0x00015d44	nrc_33
0x00015d4c	securityAccessDenied
0x00015d79	nrc_78
0x00015d81	requestCorrectlyReceived-ResponsePending
0x00015dc4	service_22
0x00015dd0	ReadDataByIdentifier
0x00015e73	Camera Uncalibrated
0x00015e88	did_6075_subfield_1_data_def_enum_1
0x00015eb7	Camera Basic Calibration
0x00015ed1	did_6075_subfield_1_data_def_enum_2
0x00015f00	Camera Good Calibration
